Tinh/Thanh pho,Quan/Huyen,Du an,Đia chi,Vi do,Kinh do,Dien tich (m2),So phong ngu,So phong ve sinh,So tang,Duong vao,Mat tien,Huong nha,Huong ban cong,Noi that,Phap ly,Khoang cach toi trung tam (Km),Gia (Tỷ VND)
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,45.000000,1.000000,1.000000,,,,Đông - Bắc,Tây - Nam,Cơ bản,Hợp đồng mua bán,9.886330,1.100000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Đường Lê Văn Duyệt, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.089020,108.228302,48.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,5.207459,2.490000
Đà Nẵng,Sơn Trà,Đà Nẵng Times Square,"Dự án Đà Nẵng Times Square, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",16.069920,108.244919,82.000000,2.000000,2.000000,,,,,,,Sổ đỏ/ Sổ hồng,4.850417,3.850000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,28.300000,1.000000,1.000000,,,,Đông - Bắc,Đông - Bắc,Không nội thất,Hợp đồng mua bán,2.883435,1.660000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,48.600000,2.000000,1.000000,,,,Nam,Đông - Nam,,Sổ đỏ/ Sổ hồng,2.883435,3.200000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,50.000000,1.000000,1.000000,,,,Đông - Nam,Đông - Nam,Cơ bản,Hợp đồng mua bán,9.886330,1.100000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,70.000000,3.000000,3.000000,,,,,,Đầy đủ,Sổ đỏ/ Sổ hồng,9.886330,1.800000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,45.000000,1.000000,,,,,,,,Sổ đỏ/ Sổ hồng,9.886330,1.150000
Đà Nẵng,Sơn Trà,Hiyori Garden Tower,"Dự án Hiyori Garden Tower, Đường Võ Văn Kiệt, Phường An Hải Đông, Sơn Trà, Đà Nẵng",16.061911,108.237907,63.000000,2.000000,2.000000,,,,,,Cơ bản,Sổ đỏ/ Sổ hồng,3.766094,3.600000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,40.000000,1.000000,1.000000,,,,,,Cơ bản,Sổ đỏ/ Sổ hồng,5.173887,1.500000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,33.400000,1.000000,1.000000,,,,,,Không nội thất,Hợp đồng mua bán,5.173887,2.400000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng.",16.059795,108.230476,68.000000,2.000000,2.000000,,,,,,,Hợp đồng mua bán,2.951547,3.750000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng",16.059795,108.230476,92.200000,3.000000,,,,,Đông,Đông - Nam,Không nội thất.,Hợp đồng mua bán,2.951547,6.510000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.090421,108.227421,48.000000,2.000000,1.000000,,,,,,Cao cấp nhất.,Sổ đỏ/ Sổ hồng,5.305181,2.200000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088545,108.228902,62.800000,2.000000,2.000000,,,,,,Đầy đủ,Sổ đỏ/ Sổ hồng,5.190382,3.410000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,82.500000,2.000000,2.000000,,,,,,Bàn giao nội thất liền tường cao cấp chuẩn 5 sao,Sổ đỏ/ Sổ hồng,4.498801,3.780000
Đà Nẵng,Sơn Trà,Căn hộ cao cấp Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",16.071707,108.229057,95.000000,2.000000,2.000000,,,,,Tây,Đầy đủ,Sổ đỏ/ Sổ hồng,3.659704,5.600000
Đà Nẵng,Sơn Trà,Hiyori Garden Tower,"Dự án Hiyori Garden Tower, Đường Võ Văn Kiệt, Phường An Hải Đông, Sơn Trà, Đà Nẵng",16.061911,108.237907,61.000000,2.000000,2.000000,,,,Bắc,Nam,Đầy đủ,Sổ đỏ/ Sổ hồng,3.766094,4.350000
Đà Nẵng,Sơn Trà,Căn hộ cao cấp Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",16.071707,108.229057,95.000000,2.000000,2.000000,,,,,,Đầy đủ.,,3.659704,5.600000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,99.600000,3.000000,2.000000,,,,,,Không nội thất,Sổ đỏ/ Sổ hồng,2.883435,9.500000
Đà Nẵng,Sơn Trà,Căn hộ cao cấp Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",16.071707,108.229057,65.000000,1.000000,1.000000,,,,,,Đầy đủ,,3.659704,3.600000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,70.000000,3.000000,3.000000,,,,,,Đầy đủ,Sổ đỏ/ Sổ hồng,9.886330,1.730000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,48.600000,2.000000,1.000000,,,,,,Không nội thất,Sổ đỏ/ Sổ hồng,2.883435,2.290000
Đà Nẵng,Sơn Trà,Fusion Suites Da Nang Beach,"Dự án Fusion Suites Da Nang Beach, Đường Hoàng Sa, Phường Mân Thái, Sơn Trà, Đà Nẵng",16.076031,108.244514,67.000000,1.000000,1.000000,,,,,,5 sao,Sổ đỏ/ Sổ hồng,5.200528,7.000000
Đà Nẵng,Sơn Trà,The 6Nature Đà Nẵng,"Dự án The 6Nature Đà Nẵng, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",16.069962,108.245346,80.000000,2.000000,,,,,,,Bàn giao full nội thất.,,4.891896,4.800000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.100111,108.228859,72.000000,2.000000,,,,,,,Đầy đủ,Sổ đỏ/ Sổ hồng,6.348335,3.700000
Đà Nẵng,Sơn Trà,Căn hộ cao cấp Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường An Hải Bắc, Sơn Trà, Đà Nẵng.",16.071707,108.229057,65.000000,1.000000,1.000000,,,,Tây,Đông,Full NT,Sổ đỏ/ Sổ hồng,3.659704,3.700000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,28.300000,1.000000,1.000000,,,,Tây - Nam,Tây - Nam,Không nội thất,Hợp đồng mua bán,2.883435,1.800000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Quận Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232900,48.000000,2.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,2.883163,2.250000
Đà Nẵng,Hải Châu,The Filmore Da Nang,"Dự án The Filmore Da Nang, Đường Bạch Đằng, Phường Bình Thuận, Hải Châu, Đà Nẵng",16.055590,108.223557,126.500000,3.000000,3.000000,,,,Đông,Đông,Đầy đủ,Sổ đỏ/ Sổ hồng.,2.079542,18.770000
Đà Nẵng,Hải Châu,Landmark Tower Đà Nẵng,"Dự án Landmark Tower Đà Nẵng, Đường Bạch Đằng, Phường Bình Hiên, Hải Châu, Đà Nẵng",16.057720,108.223778,56.000000,2.000000,1.000000,,,,Đông,Đông,Nội thất cao cấp 5 sao,Sổ đỏ/ Sổ hồng.,2.216408,4.200000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Quận Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232900,35.000000,1.000000,1.000000,,,,,,,Hợp đồng mua bán,2.883163,2.300000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,65.000000,2.000000,2.000000,,,,,,Cơ bản.,Sổ đỏ/ Sổ hồng.,5.173887,5.400000
Đà Nẵng,Hải Châu,SAM Towers,"Dự án Risemount Apartment Đà Nẵng, Đường Như Nguyệt, Phường Thuận Phước, Hải Châu, Đà Nẵng",16.087999,108.220932,68.000000,2.000000,2.000000,,,,Tây - Bắc,Đông - Nam,Đầy đủ,,4.793682,4.800000
Đà Nẵng,Hải Châu,Hilton Bạch Đằng,"Dự án Hilton Bạch Đằng, Đường Bạch Đằng, Phường Hải Châu I, Hải Châu, Đà Nẵng",16.072083,108.224968,55.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng.,3.416965,4.000000
Đà Nẵng,Sơn Trà,Căn hộ cao cấp Azura,"Dự án Azura, Đường Trần Hưng Đạo, Phường An Hải Bắc, Sơn Trà, Đà Nẵng",16.071707,108.229057,69.400000,1.000000,1.000000,,,,Tây,Đông,Đầy đủ.,Sổ đỏ/ Sổ hồng,3.659704,3.500000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng",16.059795,108.230476,26.400000,1.000000,1.000000,,,,,Tây,,Hợp đồng mua bán,2.951547,2.700000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng",16.059795,108.230476,77.100000,,,,,,,,,Hợp đồng mua bán,2.951547,4.540000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.000000,2.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,2.883435,2.250000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Quận Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232900,50.000000,2.000000,1.000000,,,,,,,,2.883163,2.300000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,50.000000,1.000000,1.000000,,,,Đông - Nam,Tây - Bắc,Cơ bản,Sổ đỏ/ Sổ hồng,9.886330,1.100000
Đà Nẵng,Sơn Trà,,"Đường An Đồn, Phường An Hải Bắc, Sơn Trà, Đà Nẵng.",16.068925,108.237559,60.000000,2.000000,,,,,,,,,4.133078,1.100000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,2.883435,2.400000
Đà Nẵng,Sơn Trà,The Monarchy,"Dự án The Monarchy, Đường An Trung 2, Phường An Hải Tây, Sơn Trà, Đà Nẵng",16.056145,108.233322,68.000000,2.000000,,,,,,Đông - Nam,"Đầy đủ nội thất, chỉ cần xách vali vào ở.",Đã có sổ hồng.,3.067716,2.500000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.100000,1.000000,1.000000,,,,,,Không nội thất,Hợp đồng mua bán,2.883435,4.360000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,70.000000,2.000000,2.000000,,,,,,,,5.173887,4.500000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,52.000000,1.000000,2.000000,,,,,,,Sổ đỏ/ Sổ hồng,5.173887,5.650000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng.",16.059795,108.230476,68.000000,2.000000,2.000000,,,,,,,Hợp đồng mua bán,2.951547,4.400000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.100000,1.000000,1.000000,,,,,,Không nội thất,Hợp đồng mua bán,2.883435,3.970000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.000000,2.000000,1.000000,,,,Đông - Nam,Đông - Nam,Không nội thất,Sổ đỏ/ Sổ hồng,2.883435,2.460000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,72.000000,2.000000,2.000000,,,,Đông - Bắc,Đông - Bắc,Không nội thất,Sổ đỏ/ Sổ hồng,5.173887,4.970000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,95.900000,3.000000,2.000000,,,,,Đông,,,5.173887,6.300000
Đà Nẵng,Ngũ Hành Sơn,The Ocean Suites,"Dự án The Ocean Suites, Đường Trường Sa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",15.990430,108.273666,105.000000,2.000000,3.000000,,,,,,Chuẩn vận hành 5 sao.,Sổ hồng sở hữu lâu dài.,9.559651,7.000000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,45.000000,1.000000,1.000000,,,,Tây - Nam,Đông - Bắc,Cơ bản,Sổ đỏ/ Sổ hồng,9.886330,1.100000
Đà Nẵng,Hải Châu,The Filmore Da Nang,"Dự án The Filmore Da Nang, Đường Bạch Đằng, Phường Bình Thuận, Hải Châu, Đà Nẵng",16.055590,108.223557,48.000000,1.000000,1.000000,,,,,,Cơ bản,Đang chờ sổ,2.079542,5.300000
Đà Nẵng,Hải Châu,SAM Towers,"Dự án SAM Towers, Đường Như Nguyệt, Phường Thuận Phước, Hải Châu, Đà Nẵng",16.087999,108.220932,84.000000,2.000000,2.000000,,,,Đông - Nam,Đông,Cơ bản,,4.793682,9.320000
Đà Nẵng,Hải Châu,The Filmore Da Nang,"Dự án The Filmore Da Nang, Đường Bạch Đằng, Phường Bình Thuận, Hải Châu, Đà Nẵng",16.055590,108.223557,51.300000,1.000000,1.000000,,,,,,Đầy đủ.,Sổ đỏ/ Sổ hồng,2.079542,5.200000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,50.000000,2.000000,1.000000,,,,,,Cơ bản,Sổ đỏ/ Sổ hồng,2.883435,2.300000
Đà Nẵng,Sơn Trà,Sun Ponte Residence Đà Nẵng,"Dự án Sun Ponte Residence Đà Nẵng, Đường Trần Hưng Đạo, Phường An Hải Tây, Sơn Trà, Đà Nẵng",16.059795,108.230476,91.100000,3.000000,,,,,,,,Sổ đỏ/ Sổ hồng,2.951547,7.000000
Đà Nẵng,Hải Châu,Center Point Đà Nẵng,"Dự án Center Point Đà Nẵng, Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Hải Châu, Đà Nẵng",16.076469,108.217590,47.500000,1.000000,1.000000,,,,Tây - Bắc,Đông - Nam,Đầy đủ,Sổ đỏ/ Sổ hồng,3.472064,3.000000
Đà Nẵng,Sơn Trà,Alphanam Luxury Apartment,"Alphanam Luxury Apartment, 120, Đường Võ Nguyên Giáp, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",16.069962,108.245346,100.000000,2.000000,2.000000,,,,,,Đầy đủ,Sổ đỏ/ Sổ hồng,4.891896,5.000000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,50.000000,1.000000,1.000000,,,,Đông - Bắc,Đông - Nam,Đầy đủ,Sổ đỏ/ Sổ hồng,9.886330,1.100000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,71.400000,2.000000,2.000000,,,,,Đông - Nam,Không nội thất,Sổ đỏ/ Sổ hồng,5.173887,4.730000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,46.300000,2.000000,1.000000,,,,Đông - Nam,,,Sổ đỏ/ Sổ hồng,5.173887,2.400000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,40.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,5.173887,2.500000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,40.200000,1.000000,1.000000,,,,,,Không nội thất,Sổ đỏ/ Sổ hồng,5.173887,2.730000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,45.000000,2.000000,,,,,Đông - Bắc,Đông - Bắc,Đầy đủ,Hợp đồng mua bán,9.886330,0.760000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,35.000000,1.000000,1.000000,,,,,,,,2.883435,2.600000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.100111,108.228859,50.000000,1.000000,1.000000,,,,Đông - Nam,Tây - Bắc,Đầy đủ,Sổ đỏ/ Sổ hồng,6.348335,2.700000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,105.500000,3.000000,2.000000,,,,Tây - Nam,Đông - Bắc,Cơ bản.,Hợp đồng mua bán,4.498801,5.250000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.100111,108.228859,62.000000,2.000000,2.000000,,,,Tây - Nam,Đông - Bắc,Cơ bản.,Hợp đồng mua bán,6.348335,3.200000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.100111,108.228859,46.000000,1.000000,1.000000,,,,Đông - Bắc,Tây - Nam,,Hợp đồng mua bán,6.348335,2.200000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,82.600000,2.000000,2.000000,,,,Đông - Nam,Tây - Bắc,Cơ bản,Hợp đồng mua bán,4.498801,4.800000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,82.500000,2.000000,2.000000,,,,Tây - Nam,Đông - Bắc,,Hợp đồng mua bán.,4.498801,5.300000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,105.500000,3.000000,2.000000,,,,Tây - Nam,Đông - Bắc,Cơ bản.,Hợp đồng mua bán,4.498801,5.400000
Đà Nẵng,Ngũ Hành Sơn,Sun Cosmo Residence,"Dự án Sun Cosmo Residence, Đường Trần Thị Lý, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",16.050781,108.232903,35.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,2.883435,2.380000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,60.000000,2.000000,2.000000,,,,,,Đầy đủ,,9.886330,1.510000
Đà Nẵng,Sơn Trà,Peninsula Đà Nẵng,"Dự án Peninsula Đà Nẵng , Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.100111,108.228859,46.000000,1.000000,1.000000,,,,,,Cơ bản,Sổ đỏ/ Sổ hồng,6.348335,2.200000
Đà Nẵng,Liên Chiểu,The Ori Garden,"Dự án The Ori Garden, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",16.092373,108.126587,50.000000,,,,,,,,Cơ bản,Sổ đỏ/ Sổ hồng,9.886330,0.800000
Đà Nẵng,Ngũ Hành Sơn,The Sang Residence,"Dự án The Sang Residence, Đường Phạm Kiệt, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",16.038877,108.247406,82.500000,2.000000,2.000000,,,,,,Nội thất cao cấp liền tường ạ,Sổ đỏ/ Sổ hồng,4.498801,3.650000
Đà Nẵng,Sơn Trà,Sun Symphony Residence,"Dự án Sun Symphony Residence, Đường Trần Hưng Đạo, Phường Nại Hiên Đông , Sơn Trà, Đà Nẵng",16.088383,108.228889,56.000000,1.000000,1.000000,,,,,,,Sổ đỏ/ Sổ hồng,5.173887,3.600000
